id,DATE,MONTH
-1.720956627559334,-1.7064886675276203,-1.0191754756041365
-1.7208056863123438,-1.7064831542199603,-1.0191754756041365
-1.7206547450653535,-1.7064776409123004,-1.0191754756041365
-1.7205038038183633,-1.7064721276046404,-1.0191754756041365
-1.720352862571373,-1.7064666142969802,-1.0191754756041365
-1.7202019213243829,-1.7064611009893202,-1.0191754756041365
-1.7200509800773927,-1.7064555876816603,-1.0191754756041365
-1.7199000388304024,-1.7064500743740003,-1.0191754756041365
-1.719749097583412,-1.7064445610663401,-1.0191754756041365
-1.7195981563364218,-1.7064390477586802,-1.0191754756041365
-1.7194472150894315,-1.7064335344510202,-1.0191754756041365
-1.7192962738424413,-1.7064280211433602,-1.0191754756041365
-1.719145332595451,-1.7064225078357003,-1.0191754756041365
-1.7189943913484609,-1.70641699452804,-1.0191754756041365
-1.7188434501014707,-1.70641148122038,-1.0191754756041365
-1.7186925088544802,-1.7064059679127201,-1.0191754756041365
-1.71854156760749,-1.7064004546050602,-1.0191754756041365
-1.7183906263604998,-1.7063949412974,-1.0191754756041365
-1.7182396851135096,-1.706009009761199,-0.7287814502631521
-1.7180887438665193,-1.7060034964535389,-0.7287814502631521
-1.717937802619529,-1.705997983145879,-0.7287814502631521
-1.7177868613725389,-1.705992469838219,-0.7287814502631521
-1.7176359201255487,-1.705986956530559,-0.7287814502631521
-1.7174849788785582,-1.7059814432228988,-0.7287814502631521
-1.717334037631568,-1.7059759299152388,-0.7287814502631521
-1.7171830963845778,-1.7059704166075789,-0.7287814502631521
-1.7170321551375876,-1.705964903299919,-0.7287814502631521
-1.7168812138905973,-1.705959389992259,-0.7287814502631521
-1.7167302726436071,-1.7059538766845987,-0.7287814502631521
-1.716579331396617,-1.7059483633769388,-0.7287814502631521
-1.7164283901496267,-1.7059428500692788,-0.7287814502631521
-1.7162774489026362,-1.7059373367616188,-0.7287814502631521
-1.716126507655646,-1.7059318234539587,-0.7287814502631521
-1.7159755664086558,-1.7059263101462987,-0.7287814502631521
-1.7158246251616656,-1.7059207968386387,-0.7287814502631521
-1.7156736839146753,-1.7059152835309788,-0.7287814502631521
-1.7155227426676851,-1.7059097702233188,-0.7287814502631521
-1.715371801420695,-1.7059042569156586,-0.7287814502631521
-1.7152208601737047,-1.7058987436079986,-0.7287814502631521
-1.7150699189267142,-1.7058932303003387,-0.7287814502631521
-1.714918977679724,-1.7058877169926787,-0.7287814502631521
-1.7147680364327338,-1.7058822036850185,-0.7287814502631521
-1.7146170951857436,-1.7058766903773586,-0.7287814502631521
-1.7144661539387533,-1.7058711770696986,-0.7287814502631521
-1.7143152126917631,-1.7058656637620386,-0.7287814502631521
-1.714164271444773,-1.7058601504543784,-0.7287814502631521
-1.7140133301977827,-1.7058546371467185,-0.7287814502631521
-1.7138623889507922,-1.7058491238390585,-0.7287814502631521
-1.713711447703802,-1.7054576789951974,-0.43838742492216765
-1.7135605064568118,-1.7054521656875374,-0.43838742492216765
-1.7134095652098216,-1.7054466523798775,-0.43838742492216765
-1.7132586239628314,-1.7054411390722173,-0.43838742492216765
-1.7131076827158411,-1.7054356257645573,-0.43838742492216765
-1.712956741468851,-1.7054301124568974,-0.43838742492216765
-1.7128058002218607,-1.7054245991492374,-0.43838742492216765
-1.7126548589748702,-1.7054190858415772,-0.43838742492216765
-1.71250391772788,-1.7054135725339172,-0.43838742492216765
-1.7123529764808898,-1.7054080592262573,-0.43838742492216765
-1.7122020352338996,-1.7054025459185973,-0.43838742492216765
-1.7120510939869094,-1.7053970326109371,-0.43838742492216765
-1.7119001527399191,-1.7053915193032771,-0.43838742492216765
-1.711749211492929,-1.7053860059956172,-0.43838742492216765
-1.7115982702459385,-1.7053804926879572,-0.43838742492216765
-1.7114473289989482,-1.7053749793802973,-0.43838742492216765
-1.711296387751958,-1.705369466072637,-0.43838742492216765
-1.7111454465049678,-1.705363952764977,-0.43838742492216765
-1.7109945052579776,-1.7053584394573171,-0.43838742492216765
-1.7108435640109874,-1.7053529261496572,-0.43838742492216765
-1.7106926227639971,-1.705347412841997,-0.43838742492216765
-1.710541681517007,-1.705341899534337,-0.43838742492216765
-1.7103907402700165,-1.705336386226677,-0.43838742492216765
-1.7102397990230263,-1.705330872919017,-0.43838742492216765
-1.710088857776036,-1.7053253596113571,-0.43838742492216765
-1.7099379165290458,-1.705319846303697,-0.43838742492216765
-1.7097869752820556,-1.705314332996037,-0.43838742492216765
-1.7096360340350654,-1.705308819688377,-0.43838742492216765
-1.7094850927880751,-1.705303306380717,-0.43838742492216765
-1.709334151541085,-1.7052977930730568,-0.43838742492216765
-1.7091832102940945,-1.7052922797653969,-0.43838742492216765
-1.7090322690471043,-1.7049063482291957,-0.14799339958118318
-1.708881327800114,-1.7049008349215358,-0.14799339958118318
-1.7087303865531238,-1.7048953216138758,-0.14799339958118318
-1.7085794453061336,-1.7048898083062158,-0.14799339958118318
-1.7084285040591434,-1.7048842949985556,-0.14799339958118318
-1.7082775628121531,-1.7048787816908957,-0.14799339958118318
-1.708126621565163,-1.7048732683832357,-0.14799339958118318
-1.7079756803181725,-1.7048677550755758,-0.14799339958118318
-1.7078247390711823,-1.7048622417679158,-0.14799339958118318
-1.707673797824192,-1.7048567284602556,-0.14799339958118318
-1.7075228565772018,-1.7048512151525956,-0.14799339958118318
-1.7073719153302116,-1.7048457018449357,-0.14799339958118318
-1.7072209740832214,-1.7048401885372757,-0.14799339958118318
-1.7070700328362312,-1.7048346752296155,-0.14799339958118318
-1.706919091589241,-1.7048291619219555,-0.14799339958118318
-1.7067681503422505,-1.7048236486142956,-0.14799339958118318
-1.7066172090952603,-1.7048181353066356,-0.14799339958118318
-1.70646626784827,-1.7048126219989754,-0.14799339958118318
-1.7063153266012798,-1.7048071086913155,-0.14799339958118318
-1.7061643853542896,-1.7048015953836555,-0.14799339958118318
-1.7060134441072994,-1.7047960820759955,-0.14799339958118318
-1.7058625028603092,-1.7047905687683356,-0.14799339958118318
-1.705711561613319,-1.7047850554606754,-0.14799339958118318
-1.7055606203663285,-1.7047795421530154,-0.14799339958118318
-1.7054096791193383,-1.7047740288453554,-0.14799339958118318
-1.705258737872348,-1.7047685155376955,-0.14799339958118318
-1.7051077966253578,-1.7047630022300353,-0.14799339958118318
-1.7049568553783676,-1.7047574889223753,-0.14799339958118318
-1.7048059141313774,-1.7047519756147154,-0.14799339958118318
-1.7046549728843872,-1.7047464623070554,-0.14799339958118318
-1.704504031637397,-1.7043550174631943,0.14240062575980125
-1.7043530903904065,-1.704349504155534,0.14240062575980125
-1.7042021491434163,-1.7043439908478741,0.14240062575980125
-1.704051207896426,-1.7043384775402142,0.14240062575980125
-1.7039002666494358,-1.7043329642325542,0.14240062575980125
-1.7037493254024456,-1.7043274509248942,0.14240062575980125
-1.7035983841554554,-1.704321937617234,0.14240062575980125
-1.7034474429084652,-1.704316424309574,0.14240062575980125
-1.7032965016614747,-1.7043109110019141,0.14240062575980125
-1.7031455604144845,-1.7043053976942542,0.14240062575980125
-1.7029946191674943,-1.704299884386594,0.14240062575980125
-1.702843677920504,-1.704294371078934,0.14240062575980125
-1.7026927366735138,-1.704288857771274,0.14240062575980125
-1.7025417954265236,-1.704283344463614,0.14240062575980125
-1.7023908541795334,-1.704277831155954,0.14240062575980125
-1.7022399129325432,-1.704272317848294,0.14240062575980125
-1.7020889716855527,-1.704266804540634,0.14240062575980125
-1.7019380304385625,-1.704261291232974,0.14240062575980125
-1.7017870891915723,-1.704255777925314,0.14240062575980125
-1.701636147944582,-1.7042502646176538,0.14240062575980125
-1.7014852066975918,-1.7042447513099939,0.14240062575980125
-1.7013342654506016,-1.704239238002334,0.14240062575980125
-1.7011833242036114,-1.704233724694674,0.14240062575980125
-1.7010323829566212,-1.704228211387014,0.14240062575980125
-1.7008814417096307,-1.7042226980793538,0.14240062575980125
-1.7007305004626405,-1.7042171847716938,0.14240062575980125
-1.7005795592156503,-1.7042116714640339,0.14240062575980125
-1.70042861796866,-1.7042061581563739,0.14240062575980125
-1.7002776767216699,-1.7042006448487137,0.14240062575980125
-1.7001267354746796,-1.7041951315410537,0.14240062575980125
-1.6999757942276894,-1.7041896182333938,0.14240062575980125
-1.6998248529806992,-1.7038036866971926,0.4327946511007857
-1.6996739117337087,-1.7037981733895327,0.4327946511007857
-1.6995229704867185,-1.7037926600818727,0.4327946511007857
-1.6993720292397283,-1.7037871467742125,0.4327946511007857
-1.699221087992738,-1.7037816334665525,0.4327946511007857
-1.6990701467457479,-1.7037761201588926,0.4327946511007857
-1.6989192054987576,-1.7037706068512326,0.4327946511007857
-1.6987682642517674,-1.7037650935435726,0.4327946511007857
-1.6986173230047772,-1.7037595802359125,0.4327946511007857
-1.6984663817577867,-1.7037540669282525,0.4327946511007857
-1.6983154405107965,-1.7037485536205925,0.4327946511007857
-1.6981644992638063,-1.7037430403129326,0.4327946511007857
-1.698013558016816,-1.7037375270052724,0.4327946511007857
-1.6978626167698259,-1.7037320136976124,0.4327946511007857
-1.6977116755228356,-1.7037265003899524,0.4327946511007857
-1.6975607342758454,-1.7037209870822925,0.4327946511007857
-1.6974097930288552,-1.7037154737746323,0.4327946511007857
-1.6972588517818648,-1.7037099604669723,0.4327946511007857
-1.6971079105348745,-1.7037044471593124,0.4327946511007857
-1.6969569692878843,-1.7036989338516524,0.4327946511007857
-1.696806028040894,-1.7036934205439924,0.4327946511007857
-1.6966550867939039,-1.7036879072363322,0.4327946511007857
-1.6965041455469136,-1.7036823939286723,0.4327946511007857
-1.6963532042999234,-1.7036768806210123,0.4327946511007857
-1.6962022630529332,-1.7036713673133523,0.4327946511007857
-1.6960513218059428,-1.7036658540056921,0.4327946511007857
-1.6959003805589525,-1.7036603406980322,0.4327946511007857
-1.6957494393119623,-1.7036548273903722,0.4327946511007857
-1.695598498064972,-1.7036493140827123,0.4327946511007857
-1.6954475568179819,-1.7036438007750523,0.4327946511007857
-1.6952966155709916,-1.703638287467392,0.4327946511007857
-1.6951456743240014,-1.703252355931191,0.7231886764417702
-1.694994733077011,-1.703246842623531,0.7231886764417702
-1.6948437918300208,-1.703241329315871,0.7231886764417702
-1.6946928505830305,-1.703235816008211,0.7231886764417702
-1.6945419093360403,-1.703230302700551,0.7231886764417702
-1.69439096808905,-1.703224789392891,0.7231886764417702
-1.6942400268420599,-1.703219276085231,0.7231886764417702
-1.6940890855950697,-1.703213762777571,0.7231886764417702
-1.6939381443480794,-1.703208249469911,0.7231886764417702
-1.693787203101089,-1.7032027361622508,0.7231886764417702
-1.6936362618540988,-1.7031972228545909,0.7231886764417702
-1.6934853206071085,-1.7031917095469309,0.7231886764417702
-1.6933343793601183,-1.703186196239271,0.7231886764417702
-1.693183438113128,-1.703180682931611,0.7231886764417702
-1.6930324968661379,-1.7031751696239508,0.7231886764417702
-1.6928815556191477,-1.7031696563162908,0.7231886764417702
-1.6927306143721574,-1.7031641430086308,0.7231886764417702
-1.692579673125167,-1.7031586297009709,0.7231886764417702
-1.6924287318781768,-1.7031531163933107,0.7231886764417702
-1.6922777906311866,-1.7031476030856507,0.7231886764417702
-1.6921268493841963,-1.7031420897779908,0.7231886764417702
-1.691975908137206,-1.7031365764703308,0.7231886764417702
-1.6918249668902159,-1.7031310631626706,0.7231886764417702
-1.6916740256432257,-1.7031255498550106,0.7231886764417702
-1.6915230843962354,-1.7031200365473507,0.7231886764417702
-1.691372143149245,-1.7031145232396907,0.7231886764417702
-1.6912212019022548,-1.7031090099320307,0.7231886764417702
-1.6910702606552646,-1.7031034966243705,0.7231886764417702
-1.6909193194082743,-1.7030979833167106,0.7231886764417702
-1.6907683781612841,-1.7030924700090506,0.7231886764417702
-1.690617436914294,-1.7027010251651895,1.0135827017827546
-1.6904664956673037,-1.7026955118575295,1.0135827017827546
-1.6903155544203134,-1.7026899985498694,1.0135827017827546
-1.690164613173323,-1.7026844852422094,1.0135827017827546
-1.6900136719263328,-1.7026789719345494,1.0135827017827546
-1.6898627306793426,-1.7026734586268895,1.0135827017827546
-1.6897117894323523,-1.7026679453192293,1.0135827017827546
-1.6895608481853621,-1.7026624320115693,1.0135827017827546
-1.689409906938372,-1.7026569187039093,1.0135827017827546
-1.6892589656913817,-1.7026514053962494,1.0135827017827546
-1.6891080244443915,-1.7026458920885894,1.0135827017827546
-1.688957083197401,-1.7026403787809292,1.0135827017827546
-1.6888061419504108,-1.7026348654732693,1.0135827017827546
-1.6886552007034206,-1.7026293521656093,1.0135827017827546
-1.6885042594564303,-1.7026238388579493,1.0135827017827546
-1.6883533182094401,-1.7026183255502891,1.0135827017827546
-1.68820237696245,-1.7026128122426292,1.0135827017827546
-1.6880514357154597,-1.7026072989349692,1.0135827017827546
-1.6879004944684692,-1.7026017856273092,1.0135827017827546
-1.687749553221479,-1.7025962723196493,1.0135827017827546
-1.6875986119744888,-1.702590759011989,1.0135827017827546
-1.6874476707274986,-1.7025852457043291,1.0135827017827546
-1.6872967294805084,-1.7025797323966692,1.0135827017827546
-1.6871457882335181,-1.7025742190890092,1.0135827017827546
-1.686994846986528,-1.702568705781349,1.0135827017827546
-1.6868439057395377,-1.702563192473689,1.0135827017827546
-1.6866929644925472,-1.702557679166029,1.0135827017827546
-1.686542023245557,-1.702552165858369,1.0135827017827546
-1.6863910819985668,-1.702546652550709,1.0135827017827546
-1.6862401407515766,-1.702541139243049,1.0135827017827546
-1.6860891995045864,-1.702535625935389,1.0135827017827546
-1.6859382582575961,-1.7021496943991878,1.303976727123739
-1.685787317010606,-1.7021441810915279,1.303976727123739
-1.6856363757636157,-1.702138667783868,1.303976727123739
-1.6854854345166252,-1.702133154476208,1.303976727123739
-1.685334493269635,-1.7021276411685478,1.303976727123739
-1.6851835520226448,-1.7021221278608878,1.303976727123739
-1.6850326107756546,-1.7021166145532278,1.303976727123739
-1.6848816695286644,-1.7021111012455679,1.303976727123739
-1.6847307282816741,-1.7021055879379077,1.303976727123739
-1.684579787034684,-1.7021000746302477,1.303976727123739
-1.6844288457876937,-1.7020945613225877,1.303976727123739
-1.6842779045407033,-1.7020890480149278,1.303976727123739
-1.684126963293713,-1.7020835347072676,1.303976727123739
-1.6839760220467228,-1.7020780213996076,1.303976727123739
-1.6838250807997326,-1.7020725080919477,1.303976727123739
-1.6836741395527424,-1.7020669947842877,1.303976727123739
-1.6835231983057521,-1.7020614814766277,1.303976727123739
-1.683372257058762,-1.7020559681689675,1.303976727123739
-1.6832213158117717,-1.7020504548613076,1.303976727123739
-1.6830703745647813,-1.7020449415536476,1.303976727123739
-1.682919433317791,-1.7020394282459876,1.303976727123739
-1.6827684920708008,-1.7020339149383275,1.303976727123739
-1.6826175508238106,-1.7020284016306675,1.303976727123739
-1.6824666095768204,-1.7020228883230075,1.303976727123739
-1.6823156683298301,-1.7020173750153476,1.303976727123739
-1.68216472708284,-1.7020118617076876,1.303976727123739
-1.6820137858358497,-1.7020063484000274,1.303976727123739
-1.6818628445888593,-1.7020008350923674,1.303976727123739
-1.681711903341869,-1.7019953217847075,1.303976727123739
-1.6815609620948788,-1.7019898084770475,1.303976727123739
-1.6814100208478886,-1.7015983636331864,1.5943707524647235
-1.6812590796008984,-1.7015928503255262,1.5943707524647235
-1.6811081383539082,-1.7015873370178662,1.5943707524647235
-1.680957197106918,-1.7015818237102063,1.5943707524647235
-1.6808062558599277,-1.7015763104025463,1.5943707524647235
-1.6806553146129373,-1.7015707970948861,1.5943707524647235
-1.680504373365947,-1.7015652837872262,1.5943707524647235
-1.6803534321189568,-1.7015597704795662,1.5943707524647235
-1.6802024908719666,-1.7015542571719062,1.5943707524647235
-1.6800515496249764,-1.7015487438642463,1.5943707524647235
-1.6799006083779862,-1.701543230556586,1.5943707524647235
-1.679749667130996,-1.701537717248926,1.5943707524647235
-1.6795987258840055,-1.7015322039412661,1.5943707524647235
-1.6794477846370153,-1.7015266906336062,1.5943707524647235
-1.679296843390025,-1.701521177325946,1.5943707524647235
-1.6791459021430348,-1.701515664018286,1.5943707524647235
-1.6789949608960446,-1.701510150710626,1.5943707524647235
-1.6788440196490544,-1.701504637402966,1.5943707524647235
-1.6786930784020642,-1.7014991240953061,1.5943707524647235
-1.678542137155074,-1.701493610787646,1.5943707524647235
-1.6783911959080835,-1.701488097479986,1.5943707524647235
-1.6782402546610933,-1.701482584172326,1.5943707524647235
-1.678089313414103,-1.701477070864666,1.5943707524647235
-1.6779383721671128,-1.7014715575570059,1.5943707524647235
-1.6777874309201226,-1.7014660442493459,1.5943707524647235
-1.6776364896731324,-1.701460530941686,1.5943707524647235
-1.6774855484261422,-1.701455017634026,1.5943707524647235
-1.677334607179152,-1.7014495043263658,1.5943707524647235
-1.6771836659321615,-1.7014439910187058,1.5943707524647235
-1.6770327246851713,-1.7014384777110458,1.5943707524647235
-1.676881783438181,-1.7014329644033859,1.5943707524647235
-1.6767308421911908,-1.6525299254590453,-1.5999635262861054
-1.6765799009442006,-1.6525244121513851,-1.5999635262861054
-1.6764289596972104,-1.6525188988437252,-1.5999635262861054
-1.6762780184502202,-1.6525133855360652,-1.5999635262861054
-1.67612707720323,-1.6525078722284052,-1.5999635262861054
-1.6759761359562395,-1.6525023589207453,-1.5999635262861054
-1.6758251947092493,-1.652496845613085,-1.5999635262861054
-1.675674253462259,-1.652491332305425,-1.5999635262861054
-1.6755233122152688,-1.6524858189977651,-1.5999635262861054
-1.6753723709682786,-1.6524803056901052,-1.5999635262861054
-1.6752214297212884,-1.652474792382445,-1.5999635262861054
-1.6750704884742982,-1.652469279074785,-1.5999635262861054
-1.674919547227308,-1.652463765767125,-1.5999635262861054
-1.6747686059803175,-1.652458252459465,-1.5999635262861054
-1.6746176647333273,-1.652452739151805,-1.5999635262861054
-1.674466723486337,-1.652447225844145,-1.5999635262861054
-1.6743157822393469,-1.652441712536485,-1.5999635262861054
-1.6741648409923566,-1.652436199228825,-1.5999635262861054
-1.6740138997453664,-1.652430685921165,-1.5999635262861054
-1.6738629584983762,-1.6524251726135049,-1.5999635262861054
-1.673712017251386,-1.652419659305845,-1.5999635262861054
-1.6735610760043955,-1.652414145998185,-1.5999635262861054
-1.6734101347574053,-1.652408632690525,-1.5999635262861054
-1.673259193510415,-1.6524031193828648,-1.5999635262861054
-1.6731082522634249,-1.6523976060752048,-1.5999635262861054
-1.6729573110164346,-1.6523920927675448,-1.5999635262861054
-1.6728063697694444,-1.6523865794598849,-1.5999635262861054
-1.6726554285224542,-1.652381066152225,-1.5999635262861054
-1.672504487275464,-1.6523755528445647,-1.5999635262861054
-1.6723535460284735,-1.6523700395369048,-1.5999635262861054
-1.6722026047814833,-1.6523645262292448,-1.5999635262861054
-1.672051663534493,-1.6519785946930436,-1.309569500945121
-1.6719007222875029,-1.6519730813853837,-1.309569500945121
-1.6717497810405126,-1.6519675680777237,-1.309569500945121
-1.6715988397935224,-1.6519620547700635,-1.309569500945121
-1.6714478985465322,-1.6519565414624036,-1.309569500945121
-1.6712969572995418,-1.6519510281547436,-1.309569500945121
-1.6711460160525515,-1.6519455148470836,-1.309569500945121
-1.6709950748055613,-1.6519400015394234,-1.309569500945121
-1.670844133558571,-1.6519344882317635,-1.309569500945121
-1.6706931923115809,-1.6519289749241035,-1.309569500945121
-1.6705422510645906,-1.6519234616164435,-1.309569500945121
-1.6703913098176004,-1.6519179483087836,-1.309569500945121
-1.6702403685706102,-1.6519124350011234,-1.309569500945121
-1.6700894273236198,-1.6519069216934634,-1.309569500945121
-1.6699384860766295,-1.6519014083858035,-1.309569500945121
-1.6697875448296393,-1.6518958950781435,-1.309569500945121
-1.669636603582649,-1.6518903817704833,-1.309569500945121
-1.6694856623356589,-1.6518848684628233,-1.309569500945121
-1.6693347210886686,-1.6518793551551634,-1.309569500945121
-1.6691837798416784,-1.6518738418475034,-1.309569500945121
-1.6690328385946882,-1.6518683285398432,-1.309569500945121
-1.6688818973476978,-1.6518628152321833,-1.309569500945121
-1.6687309561007075,-1.6518573019245233,-1.309569500945121
-1.6685800148537173,-1.6518517886168633,-1.309569500945121
-1.668429073606727,-1.6518462753092034,-1.309569500945121
-1.6682781323597369,-1.6518407620015432,-1.309569500945121
-1.6681271911127467,-1.6518352486938832,-1.309569500945121
-1.6679762498657564,-1.6518297353862232,-1.309569500945121
-1.6678253086187662,-1.651427263927042,-1.0191754756041365
-1.6676743673717758,-1.651421750619382,-1.0191754756041365
-1.6675234261247855,-1.651416237311722,-1.0191754756041365
-1.6673724848777953,-1.651410724004062,-1.0191754756041365
-1.667221543630805,-1.651405210696402,-1.0191754756041365
-1.6670706023838149,-1.651399697388742,-1.0191754756041365
-1.6669196611368247,-1.651394184081082,-1.0191754756041365
-1.6667687198898344,-1.651388670773422,-1.0191754756041365
-1.6666177786428442,-1.651383157465762,-1.0191754756041365
-1.6664668373958538,-1.6513776441581018,-1.0191754756041365
-1.6663158961488636,-1.6513721308504419,-1.0191754756041365
-1.6661649549018733,-1.651366617542782,-1.0191754756041365
-1.666014013654883,-1.651361104235122,-1.0191754756041365
-1.6658630724078929,-1.6513555909274618,-1.0191754756041365
-1.6657121311609027,-1.6513500776198018,-1.0191754756041365
-1.6655611899139124,-1.6513445643121418,-1.0191754756041365
-1.6654102486669222,-1.6513390510044819,-1.0191754756041365
-1.6652593074199318,-1.651333537696822,-1.0191754756041365
-1.6651083661729416,-1.6513280243891617,-1.0191754756041365
-1.6649574249259513,-1.6513225110815017,-1.0191754756041365
-1.6648064836789611,-1.6513169977738418,-1.0191754756041365
-1.664655542431971,-1.6513114844661818,-1.0191754756041365
-1.6645046011849807,-1.6513059711585216,-1.0191754756041365
-1.6643536599379904,-1.6513004578508617,-1.0191754756041365
-1.664202718691,-1.6512949445432017,-1.0191754756041365
-1.6640517774440098,-1.6512894312355417,-1.0191754756041365
-1.6639008361970196,-1.6512839179278818,-1.0191754756041365
-1.6637498949500293,-1.6512784046202216,-1.0191754756041365
-1.6635989537030391,-1.6512728913125616,-1.0191754756041365
-1.663448012456049,-1.6512673780049016,-1.0191754756041365
-1.6632970712090587,-1.6512618646972417,-1.0191754756041365
-1.6631461299620685,-1.6508759331610405,-0.7287814502631521
-1.662995188715078,-1.6508704198533806,-0.7287814502631521
-1.6628442474680878,-1.6508649065457204,-0.7287814502631521
-1.6626933062210976,-1.6508593932380604,-0.7287814502631521
-1.6625423649741073,-1.6508538799304004,-0.7287814502631521
-1.6623914237271171,-1.6508483666227405,-0.7287814502631521
-1.662240482480127,-1.6508428533150803,-0.7287814502631521
-1.6620895412331367,-1.6508373400074203,-0.7287814502631521
-1.6619385999861465,-1.6508318266997604,-0.7287814502631521
-1.661787658739156,-1.6508263133921004,-0.7287814502631521
-1.6616367174921658,-1.6508208000844404,-0.7287814502631521
-1.6614857762451756,-1.6508152867767802,-0.7287814502631521
-1.6613348349981854,-1.6508097734691203,-0.7287814502631521
-1.6611838937511951,-1.6508042601614603,-0.7287814502631521
-1.661032952504205,-1.6507987468538003,-0.7287814502631521
-1.6608820112572147,-1.6507932335461402,-0.7287814502631521
-1.6607310700102245,-1.6507877202384802,-0.7287814502631521
-1.660580128763234,-1.6507822069308202,-0.7287814502631521
-1.6604291875162438,-1.6507766936231603,-0.7287814502631521
-1.6602782462692536,-1.6507711803155,-0.7287814502631521
-1.6601273050222634,-1.65076566700784,-0.7287814502631521
-1.6599763637752731,-1.6507601537001801,-0.7287814502631521
-1.659825422528283,-1.6507546403925202,-0.7287814502631521
-1.6596744812812927,-1.6507491270848602,-0.7287814502631521
-1.6595235400343025,-1.6507436137772,-0.7287814502631521
-1.659372598787312,-1.65073810046954,-0.7287814502631521
